phi,thetha,r,t
-75.7401615904098,89.4303606047217,628681.746008846,121.599999999997
-75.7435285363501,89.4298603327678,628607.204390126,121.699999999997
-75.7468962824352,89.429359943982,628532.57566161,121.799999999997
-75.750264829885,89.4288594381865,628457.859802928,121.899999999997
-75.7536341799205,89.4283588152032,628383.056793682,121.999999999997
-75.757004333764,89.4278580748535,628308.16661344,122.099999999997
-75.7603752926394,89.427357216959,628233.189241743,122.199999999997
-75.7637470577718,89.426856241341,628158.124658096,122.299999999997
-75.7671196303877,89.4263551478206,628082.972841976,122.399999999997
-75.770493011715,89.4258539362185,628007.733772828,122.499999999997
-75.773867202983,89.4253526063554,627932.407430067,122.599999999997
-75.7772422054223,89.4248511580519,627856.993793075,122.699999999997
-75.7806180202648,89.4243495911282,627781.492841202,122.799999999997
-75.7839946487439,89.4238479054044,627705.904553771,122.899999999997
-75.7873720920945,89.4233461007002,627630.228910069,122.999999999997
-75.7907503515527,89.4228441768356,627554.465889354,123.099999999997
-75.794129428356,89.4223421336298,627478.615470851,123.199999999997
-75.7975093237433,89.4218399709021,627402.677633757,123.299999999997
-75.8008900389551,89.4213376884717,627326.652357233,123.399999999997
-75.8042715752329,89.4208352861573,627250.539620412,123.499999999997
-75.8076539338201,89.4203327637778,627174.339402393,123.599999999997
-75.811037115961,89.4198301211514,627098.051682246,123.699999999997
-75.8144211229017,89.4193273580966,627021.676439006,123.799999999997
-75.8178059558894,89.4188244744312,626945.213651681,123.899999999997
-75.821191616173,89.4183214699733,626868.663299242,123.999999999997
-75.8245781050027,89.4178183445404,626792.025360633,124.099999999997
-75.82796542363,89.41731509795,626715.299814763,124.199999999997
-75.8313535733079,89.4168117300193,626638.486640511,124.299999999997
-75.834742555291,89.4163082405654,626561.585816723,124.399999999997
-75.8381323708351,89.4158046294051,626484.597322214,124.499999999997
-75.8415230211974,89.415300896355,626407.521135768,124.599999999997
-75.8449145076369,89.4147970412315,626330.357236134,124.699999999997
-75.8483068314135,89.4142930638509,626253.105602031,124.799999999997
-75.851699993789,89.4137889640291,626175.766212148,124.899999999997
-75.8550939960264,89.4132847415819,626098.339045138,124.999999999997
-75.8584888393902,89.4127803963249,626020.824079625,125.099999999997
-75.8618845251464,89.4122759280735,625943.2212942,125.199999999997
-75.8652810545624,89.4117713366428,625865.53066742,125.299999999997
-75.8686784289071,89.4112666218479,625787.752177812,125.399999999997
-75.8720766494507,89.4107617835034,625709.885803871,125.499999999997
-75.8754757174651,89.4102568214239,625631.931524058,125.599999999997
-75.8788756342235,89.4097517354237,625553.889316804,125.699999999997
-75.8828925080086,89.4091550463994,625475.759160505,125.799999999997
-75.8856780190728,89.4087411909175,625397.541033526,125.899999999997
-75.8890804897174,89.408235732039,625319.2349142,125.999999999997
-75.8924838142138,89.407730148495,625240.840780828,126.099999999997
-75.8958879938426,89.4072244400988,625162.358611676,126.199999999997
-75.8992930298858,89.4067186066633,625083.78838498,126.299999999997
-75.902698923627,89.4062126480015,625005.130078943,126.399999999997
-75.9061056763514,89.4057065639259,624926.383671734,126.499999999997
-75.9095132893454,89.4052003542489,624847.549141491,126.599999999997
-75.9129217638972,89.4046940187828,624768.626466319,126.699999999997
-75.9163311012964,89.4041875573394,624689.615624289,126.799999999997
-75.9197413028339,89.4036809697306,624610.516593441,126.899999999997
-75.9231523698024,89.4031742557679,624531.329351782,126.999999999997
-75.926564303496,89.4026674152626,624452.053877285,127.099999999997
-75.9299771052102,89.4021604480258,624372.69014789,127.199999999997
-75.9333907762421,89.4016533538684,624293.238141507,127.299999999997
-75.9368053178904,89.4011461326011,624213.69783601,127.399999999997
-75.9402207314553,89.4006387840342,624134.06920924,127.499999999997
-75.9436370182383,89.4001313079781,624054.352239008,127.599999999997
-75.9470541795427,89.3996237042427,623974.546903089,127.699999999997
-75.9504722166733,89.3991159726379,623894.653179226,127.799999999997
-75.9538911309362,89.3986081129731,623814.671045129,127.899999999997
-75.9573109236393,89.3981001250577,623734.600478475,127.999999999997
-75.960731596092,89.3975920087009,623654.441456906,128.099999999997
-75.964153149605,89.3970837637115,623574.193958034,128.199999999997
-75.9675755854909,89.3965753898983,623493.857959435,128.299999999997
-75.9709989050636,89.3960668870696,623413.433438654,128.399999999997
-75.9744231096387,89.3955582550337,623332.920373199,128.499999999997
-75.9778482005332,89.3950494935986,623252.318740549,128.599999999997
-75.9812741790658,89.3945406025721,623171.628518146,128.699999999997
-75.9847010465568,89.3940315817617,623090.849683402,128.799999999997
-75.9881288043278,89.3935224309748,623009.982213691,128.899999999997
-75.9915574537022,89.3930131500184,622929.026086358,128.999999999997
-75.9949869960051,89.3925037386994,622847.981278712,129.099999999997
-75.9984174325628,89.3919941968246,622766.847768028,129.199999999997
-76.0018487647035,89.3914845242002,622685.625531548,129.299999999997
-76.0052809937567,89.3909747206325,622604.314546482,129.399999999997
-76.0087141210539,89.3904647859275,622522.914790003,129.499999999997
-76.0121481479278,89.3899547198908,622441.426239253,129.599999999997
-76.0155830757128,89.389444522328,622359.848871338,129.699999999997
-76.019018905745,89.3889341930444,622278.182663332,129.799999999997
-76.022455639362,89.3884237318449,622196.427592275,129.899999999997
-76.025893277903,89.3879131385345,622114.58363517,129.999999999997
-76.0293318227089,89.3874024129177,622032.650768991,130.099999999997
-76.0327712751221,89.3868915547988,621950.628970674,130.199999999997
-76.0362116364868,89.3863805639819,621868.518217122,130.299999999997
-76.0396529081485,89.385869440271,621786.318485205,130.399999999997
-76.0430950914545,89.3853581834697,621704.029751757,130.499999999997
-76.0465381877539,89.3848467933814,621621.651993581,130.599999999997
-76.0499821983972,89.3843352698092,621539.185187441,130.699999999997
-76.0534271247365,89.3838236125562,621456.629310071,130.799999999997
-76.0568729681256,89.383311821425,621373.984338168,130.899999999997
-76.0603197299201,89.3827998962181,621291.250248397,130.999999999997
-76.0637674114769,89.3822878367377,621208.427017386,131.099999999997
-76.067216014155,89.3817756427859,621125.514621731,131.199999999997
-76.0706655393145,89.3812633141644,621042.513037992,131.299999999997
-76.0741159883176,89.3807508506747,620959.422242695,131.399999999997
-76.077567362528,89.3802382521182,620876.24221233,131.499999999997
-76.0810196633111,89.3797255182958,620792.972923356,131.599999999997
-76.0844728920338,89.3792126490083,620709.614352194,131.699999999997
-76.0879270500648,89.3786996440564,620626.16647523,131.799999999997
-76.0913821387744,89.3781865032404,620542.62926882,131.899999999997
-76.0948381595348,89.3776732263603,620459.002709279,131.999999999997
-76.0982951137196,89.377159813216,620375.286772891,132.099999999997
-76.1017530027041,89.3766462636071,620291.481435905,132.199999999997
-76.1052118278655,89.376132577333,620207.586674534,132.299999999997
-76.1086715905825,89.3756187541928,620123.602464956,132.399999999997
-76.1121322922355,89.3751047939852,620039.528783315,132.499999999997
-76.1155939342067,89.3745906965091,619955.36560572,132.599999999997
-76.1190565178798,89.3740764615627,619871.112908243,132.699999999997
-76.1225200446405,89.3735620889443,619786.770666923,132.799999999997
-76.125984515876,89.3730475784516,619702.338857764,132.899999999997
-76.1294499329751,89.3725329298823,619617.817456733,132.999999999997
-76.1329162973286,89.3720181430339,619533.206439762,133.099999999997
-76.1363836103288,89.3715032177035,619448.505782751,133.199999999997
-76.1398518733699,89.370988153688,619363.715461559,133.299999999997
-76.1433210878476,89.3704729507841,619278.835452016,133.399999999997
-76.1467912551595,89.3699576087881,619193.865729911,133.499999999997
-76.1502623767049,89.3694421274963,619108.806271001,133.599999999997
-76.1537344538847,89.3689265067045,619023.657051006,133.699999999997
-76.1572074881017,89.3684107462084,618938.418045612,133.799999999997
-76.1606814807604,89.3678948458034,618853.089230467,133.899999999997
-76.1641564332671,89.3673788052846,618767.670581186,133.999999999997
-76.1676323470296,89.3668626244471,618682.162073346,134.099999999997
-76.1711092234577,89.3663463030853,618596.56368249,134.199999999997
-76.174587063963,89.3658298409938,618510.875384124,134.299999999997
-76.1780658699586,89.3653132379667,618425.09715372,134.399999999997
-76.1815456428596,89.3647964937978,618339.228966712,134.499999999997
-76.1850263840828,89.3642796082808,618253.270798499,134.599999999997
-76.1885080950467,89.3637625812091,618167.222624445,134.699999999997
-76.1919907771716,89.3632454123758,618081.084419876,134.799999999997
-76.1954744318796,89.3627281015738,617994.856160085,134.899999999997
-76.1989590605947,89.3622106485956,617908.537820325,134.999999999997
-76.2024446647424,89.3616930532338,617822.129375817,135.099999999997
-76.2059312457503,89.3611753152802,617735.630801743,135.199999999997
-76.2094188050476,89.3606574345269,617649.042073249,135.299999999997
-76.2129073440653,89.3601394107654,617562.363165446,135.399999999997
-76.2163968642363,89.3596212437869,617475.594053409,135.499999999997
-76.2198873669954,89.3591029333826,617388.734712175,135.599999999997
-76.2233788537789,89.3585844793432,617301.785116745,135.699999999997
-76.226871326025,89.3580658814593,617214.745242085,135.799999999997
-76.2303647851741,89.3575471395212,617127.615063123,135.899999999997
