phi,thetha,r,t
-73.4293249281555,90.1875174340854,635115.767201724,54.9000000000005
-73.4308886897624,90.1875996642887,635097.406627036,55.0000000000005
-73.4324525422328,90.1876818991294,635078.958983018,55.1000000000005
-73.4340164860036,90.1877641386306,635060.424264673,55.2000000000005
-73.4355805215115,90.1878463828151,635041.802466981,55.3000000000005
-73.4371446491938,90.1879286317057,635023.093584897,55.4000000000005
-73.4387088694876,90.1880108853255,635004.297613352,55.5000000000005
-73.4402731828301,90.1880931436972,634985.414547253,55.6000000000005
-73.441837589659,90.1881754068439,634966.444381482,55.7000000000005
-73.4434020904119,90.1882576747884,634947.387110898,55.8000000000005
-73.4449666855264,90.1883399475537,634928.242730335,55.9000000000005
-73.4465313754406,90.1884222251627,634909.011234602,56.0000000000005
-73.4480961605924,90.1885045076384,634889.692618485,56.1000000000005
-73.4496610414201,90.1885867950037,634870.286876744,56.2000000000005
-73.451226018362,90.1886690872815,634850.794004117,56.3000000000005
-73.4527910918566,90.1887513844949,634831.213995316,56.4000000000005
-73.4543562623425,90.1888336866669,634811.546845028,56.5000000000005
-73.4559215302586,90.1889159938203,634791.792547919,56.6000000000005
-73.4574868960436,90.1889983059783,634771.951098626,56.7000000000005
-73.4590523601369,90.1890806231638,634752.022491765,56.8000000000005
-73.4606179229774,90.1891629453998,634732.006721927,56.9000000000005
-73.4621835850047,90.1892452727093,634711.903783678,57.0000000000005
-73.4637493466583,90.1893276051153,634691.71367156,57.1000000000005
-73.4653152083778,90.189409942641,634671.43638009,57.2000000000005
-73.466881170603,90.1894922853092,634651.071903762,57.3000000000005
-73.4684472337741,90.1895746331431,634630.620237044,57.4000000000005
-73.470013398331,90.1896569861657,634610.081374381,57.5000000000005
-73.4715796647141,90.1897393444002,634589.455310192,57.6000000000005
-73.4731460333638,90.1898217078694,634568.742038872,57.7000000000006
-73.4747125047208,90.1899040765966,634547.941554794,57.8000000000006
-73.4762790792258,90.1899864506048,634527.053852303,57.9000000000006
-73.4778457573197,90.1900688299172,634506.078925721,58.0000000000006
-73.4794125394435,90.1901512145567,634485.016769346,58.1000000000006
-73.4809794260386,90.1902336045465,634463.867377452,58.2000000000006
-73.4825464175463,90.1903159999098,634442.630744286,58.3000000000006
